réunir;16;ver
riche;16;adj
repas;16;nom
pourvoir;16;ver
population;16;nom
phrase;16;nom
particulièrement;16;adv
nouvelle;16;adj
nationalité;16;nom
mériter;16;ver
mère;16;nom
morden;16;nr
meilleur;16;adj
marine;16;adj
manoeuvrer;16;ver
langue;16;nom
gaillard;16;nom
fréquenter;16;ver
frais;16;adj
fox;16;nom
foc;16;nom
exploration;16;nom
espagnol;16;nom
ensemble;16;adv
désirer;16;ver
disposer;16;ver
christophe;16;nr
brigantine;16;nom
blue;16;nr
attirer;16;ver
apparaître;16;ver
amérique;16;nom
amarre;16;nom
agréable;16;adj
épais;15;adj
virer;15;ver
traverser;15;ver
terminer;15;ver
sucre;15;nom
sp;15;nr
soirée;15;nom
second;15;adj
saluer;15;ver
retirer;15;ver
rang;15;nom
qualité;15;nom
prudence;15;nom
provision;15;nom
principal;15;adj
passage;15;nom
parcourir;15;ver
panneau;15;nom
oncle;15;nom
obscurité;15;nom
nording;15;nr
mouiller;15;ver
léger;15;adj
lieutenant;15;nom
importance;15;nom
house;15;nom
frapper;15;ver
forêt;15;nom
forme;15;nom
flot;15;nom
fenêtre;15;nom
façon;15;nom
désir;15;nom
découvrir;15;ver
domaine;15;nom
destination;15;nom
crier;15;ver
couper;15;ver
commandant;15;nom
cacher;15;ver
apprendre;15;ver
annoncer;15;ver
aider;15;ver
aide;15;nom
a9cial;15;nr
éclater;14;ver
âgé;14;adj
virgile;14;nr
vain;14;adj
troisième;14;nom
terrible;14;adj
tenter;14;ver
tendre;14;ver
suède;14;nom
surprise;14;nom
superbe;14;adj
suite;14;nom
sorte;14;nom
sol;14;nom
signaler;14;ver
satisfaction;14;nom
résultat;14;nom
royaume;14;nom
retenir;14;ver
ressentir;14;ver
regretter;14;ver
refuser;14;ver
rapprocher;14;ver
pêche;14;nom
prévoir;14;ver
préparer;14;ver
poisson;14;nom
plaisir;14;nom
placer;14;ver
parole;14;nom
origine;14;nom
naviguer;14;ver
nature;14;nom
montagne;14;nom
livrer;14;ver
larguer;14;ver
lame;14;nom
juin;14;nom
inutile;14;adj
incident;14;nom
général;14;adj
fichier;14;nom
extrémité;14;nom
endroit;14;nom
diminuer;14;ver
couvrir;14;ver
contraire;14;nom
contenir;14;ver
considérable;14;adj
compliment;14;nom
bouche;14;nom
août;14;nom
ancien;14;adj
absence;14;nom
îlot;13;nom
violence;13;nom
tranquille;13;adj
tourner;13;ver
texte_entier;13;nr
tenue;13;nom
souffle;13;nom
septembre;13;nom
santé;13;nom
salle;13;nom
réserver;13;ver
roulis;13;nom
rencontre;13;nom
recommander;13;ver
rapporter;13;ver
rallier;13;ver
